TEXT,Annot-1,Annot-2,Annot-3,Source,classes
অাপনার ভিডিও যেমন ই হোক দেখবোই দেখবো কারন অাপনার কথাগুলো অনেক ইপিক😂😂💝💝💐💐🤘✌✌,0,0,0,,0
"তাবিব ভাই সত্যিই ভাল মানুষ, ফ্রেশ চিন্তার মানুষ, আমাদের সবার চিন্তা ভাবনা চেন্জ করা দরকার।।।",0,0,0,,0
আফ্রিদি ভাইয়া আপনার কাছে একটা রিকোয়েস্ট জানাই ময়মনসিং জেলাকে নিয়ে একটা ভিডিও তৈরি করেন ,0,0,0,,0
আমার চুলের গান শুধু শুধু টাইম ওয়েষ্ট 🐸,0,0,0,,0
জয়তু বস। লাভ ইউ বস তামীম ভাই তুমি সত্যিই ক্রিকেট ইতিহাসের এক নক্ষত্র।✌✌😍😍,0,0,0,,0
পিওনকে খুবই স্ট্যাইল করে ডাকছে ‘আয় মুল্লা,0,0,0,,0
ক্যামেরায় ফিল্টার লাগাইসো নাকি😑,0,0,0,,0
সিলেটে বিখ্যাত পাচ ভাই পানসি রেস্টুরেন্টে ভাত আর ঘন ডাল ফ্রি!! আনলিমিটেড যত ইচ্ছা খান...,0,0,0,,0
গত ১ বছর যাবত একই সময়ে একই কথা বলার জন্য অনবরত ফোনে ট্রাই করে যায়,0,0,0,,0
"কে বলেছে শুধু সিনিয়ররাই ভালো খেলে,,আজকে তো প্রমান দিল,,,জুনিয়ররাও ভালো খেলতে পারেন,,,তাছাড়া আজকে শুধু জুনিয়ররাই ভালো খেলছে,,,যেটা বিশ্বকাপের জন্য শুভ সূচনা হতে যাচ্ছে✌✌✌",0,0,0,,0
কিন্তু সাথে রেললাইন এবং ব্রিজটা চার লাইনের হইলে ভালো হতো।বাংলাদেশের মানুষ আগে থেকে প্ল্যান করে না।বরিশালে যত বড় বড় ব্রিজ গুলো করছে যদি একটু আগে থেকেই প্ল্যান ভাবে করতো তাহলে ব্রিজের সাথে আবার ব্রিজ করা লাগতো না।শুধু বাংলাদেশেকেই দেখলাম যে তারা এক কাজ দুইবার করে।যত সব মাথা ফুলা বাংলাদেশে। ,0,0,0,,0
একদম রিয়েল টাইগার তাদের এগ্রেসিভ অ্যাটিচুড দেখে সত্যিই আমি হতভম্ব হয়ে গিয়েছি এক্সেলেন্ট হোয়াট এ উইন ফ্রম বাংলাদেশ ভার্সেস ইন্ডিয়া,0,0,0,,0
রূপালি গাউন পরে রয়েছেন সোনাক্ষী। কিন্তু কেন তাকে গ্রেফতার করা হচ্ছে,0,0,0,,0
তাহলে ব্যথা নিয়ে গিটার বাজাতে পারবো না। আর বাজানো হল না নিলয় দা’র।,0,0,0,,0
নাটকটির ২৯ মিনিটে একটি ব্যাকগ্রাউন্ড গান বাজানো হয়েছে। গানটির কোনো টাইটেল/ লিংক কেউ দিতে পারেন প্লিজ?,0,0,0,,0
"আমার লাইফ এর সাথে অনেক টাই মিল্লা গেছে,,,, যদিও তারে লাভ করি",0,0,0,,0
বসের এই অসাধারন প্রতিবার জন্য ১০০+ লাইক হয়ে যাক,0,0,0,,0
পরিচিত হয়ে চাপড়ে দিলেন পিঠ। ছয়তলা এই ভবনের কোথাও অটিস্টিক শিশুদের ছবি আঁকা বা পড়তে শেখানো হচ্ছে,0,0,0,,0
"শিক্ষার আলো নাকি ঘরে ঘরে জলবে,আমাদের তো ঘর নেই সেই কতা কে বলবে,এই লাইনটা প্লাস পয়েন্ট",0,0,0,,0
মিউজিক কম্পোজ করবেন আমাদের প্রিয় রাহাত ভাই,0,0,0,,0
তাওহিদ আমি তোমার হ্যাটার ছিলাম কিন্তু এই ভিডিও দেখে তোমার ফ্যান হতে বাধ্য হয়েছি ভাই,0,0,0,,0
আমি নিশুর ফ্যান না তবে ওর কিছু কিছু নাটক খুব ভালো হয়।ওর চেহারাটা সুন্দর খুব ইসমাট।,0,0,0,,0
এইটাও বলছে মেয়েদের পর্দা করতে।। তোমার মত মুখ খুইলা ইউটিউবে পিক আপলোড দিতে বলে নাই,0,0,0,,0
মরার সময় তো বডি দুনিয়াতেই থাকবে,0,0,0,,0
তোমার অনেক বড় ফ্রেন্ড ভাই,0,0,0,,0
মজিবরের প্যারোডি গান !,0,0,0,,0
ফেসবুক আইনস্টল করে দিছি এইসব কারনে- এখন ইউটিউব খুল্লেই সেই যে লাউ- সেই কদু- বাংলাদেশের কি শুরু হলো চারেদিকে এইসব- আল্লাহ মোহান,0,0,0,,0
"গানের সাথে সাথে কে কে কমেন্ট পড়ছো,,,! তারা হিট লাইক দিয়ে জানিয়ে দাও 😘😘😘",0,0,0,,0
সাদি তোমার অভিনয় ও বেস্ট ছিল।❤❤,0,0,0,,0
ভাইয়া নোট ৭ এ এসফলট৯ গেমটা সাপোর্ট নিচ্ছে না কেন...আর প্লে স্টোরে গেমটা নেই,0,0,0,,0
আর ব্যাডমিন্টন হলে তো কথাই নেই।,0,0,0,,0
"পৃথিবীর একমাত্র চ্যানাল,সেখানে নায়িকা ছাড়া গান হিট,মিলিয়ন ভিউ😍",0,0,0,,0
সে নিশ্চয়ই বোকা নয়। ব্যবসায়ী দৃষ্টিভঙ্গিতে আপনার সঙ্গে ডেট করাই যায় ,0,0,0,,0
খুব ভালো লাগলো দুই বাংলার ২ সেলিব্রেটিকে এক সাথে দেখে,0,0,0,,0
প্রতিবন্ধীর পা নিয়েই সে এক সিজনে গোল দেয় ৭৩ খান,0,0,0,,0
বাংলাদেশের হেটার্স বিহীন দুই লিজেন্ড একসাথে দেখতে পেরে অনেক ভালো লাগছে,0,0,0,,0
কাছে ডেকে মাথায় হাত রেখে বাতলে দেন বিশ্বসেরা হবার কিছু টিপস। আজ সেই পিচ্চিটার বার্থডে। পিচ্চিটা আর কেউ নয় ,0,0,0,,0
"আমাদের এছেমেজ গুলোর উওর দিয়তে মন চায় না,,",0,0,0,,0
খুবি ভালো একটা ডিসিস্ন,0,0,0,,0
আমরা যারা বাংলাদেশ তৃনমুল সাপোর্টার বা যারা তৃণমূল কংগ্রেসের সাপোর্ট করে তারা কখনো খারাপ কাজ করে না খারাপ কথা বলে না তাই জনগন তৃণমূল কে সাপোর্ট বিজেপি সরকার নিবাচনে কমিশন ও ভারতীয় আর্মি দিয়ে চেষ্টা করছে কিন্তু কোটি কোটি জনগণ ভোট পেয়ে আবারও সরকার গঠন করছে শুধু কলকাতা না সারা ভারতের সরকার হবে তৃনমুল তদের এমন ভাবে হারাবো আর জীবন তরা কলকাতা জিতবি দূরে কথা পুরো ভারত জুড়ে ভরাডুবি হবে বিজেপি কলকাতা সরকারে আসলে কলকাতার কোন বিজেপি কে আসতে দিবো না কলকাতার থাকবে জনগণের সাপোর্টার রা মানে তৃনমুল উন্নয়নের ক্ষেত্রে এক নতুন এক নগরী কলকাতা তদের বিজেপি সাপোর্টার দে কলকাতার থেকে বিতারিত করবো তদের কলকাতার থাকতে দিব না আমরা জিতবো তৃণমূল তৃনমূল তৃণমূল কংগ্রেসের দোয়া করি আবার সরকার গঠন করবে ইনশাল্লাহ জিতবো আমরা। ,0,0,0,,0
এখন ত দেশে ইলেকসন হয় না। হয় শুধু ছালাকি।,0,0,0,,0
"সালাম আদনান ভাই, কিছু ভাল বুফের লিষ্ট দিবেন কি যা কিনা গুলশানের দিকে। ধন্যবাদ",0,0,0,,0
 আপনার কথায় কাজটা বাকি না থাকে কাজগুলো সাকসেসফুল হয়েছে জন্য একটা ভালো মানুষ হতে পারে ভালো একটা স্কুলে লেখাপড়া করতে পারে আপনি আশা করি তা করে দিয়েছেন এবং শেষ পর্যন্ত করে নিয়ে যাবেন এটাই আশাবাদী,0,0,0,,0
সাবস্ক্রইব করবেন আমাদের চ্যানেলটি,0,0,0,,0
১টি ৫০০ মিলি চকলেট আইসক্রিম কিনি।আইসক্রিম গুলো হাতে নেয়ার পরে মনে হল ১ লিটার,0,0,0,,0
"আপু তোমরা কেমন আছো?আপু আমিও এক্সাইটেড, কখন তোমাদেরকে একসাথে দেখবো।",0,0,0,,0
ভাই অডারটা যে ডিবো কল ইতো ডরেন না,0,0,0,,0
আমি সিউর এখানের সব কয়টা মায়য়া শেখ হাচিনার আওলাদ।,1,0,0,,0
ভাই আপনাদের নামবার রে কল জায়না কেনো,0,0,0,,0
অনেক কিউট একটা ছেলে।,0,0,0,,0
শামীম ভাই এর কথোপকথন একদম পারফেক্ট। সাথে তাওসিফ ভাই ও একদম❤❤,0,0,0,,0
শটে রোনালদো কিন্তু ড্রিবলিংয়ে মেসি,0,0,0,,0
আর রেস্পেক্ট জানানোর কারন তারা আমাদের বাংলাদেশী,0,0,0,,0
"আয়মান ভাই, এই স্মার্ট হোয়াইট বোর্ড টা কই পাবো?",0,0,0,,0
ছি তিশা তোমাকে এই বাভে দেখবো কখনো ভাবিনি বেরি বেড,0,0,0,,0
টাকা থাকলে যে কেউ সেলিব্রেটি হইতে পারে....………,0,0,0,,0
ইয়েস আমিও ১১ পেয়েছি। খুব এনজয় করছি ভিডিওটি,0,0,0,,0
"ভাইয়া এলিফেন্ট রোড ৩৬৫ নামের একটা ক্যাফে হয়েছে খারাপ না, কাঁটাবন অনেক অনেক রেস্তোরাঁ আর ক্যাফে আছে । আসবেন নতুন কিছু যোগ হবে । বাংলা মটরের গ্রিন লাউঞ্জ, সেভেন হিল এই দুইটা ভাল পরিবেশ",0,0,0,,0
রাত দুপুরে বৌয়ের ফোনে কে মারে মিস কল? কে তুই ফাজিল মিস কল দিস লজ্জা শরম নাই? ,0,0,0,,0
বেস্ট অফ লাক,0,0,0,,0
"স্মৃতিশক্তি ও দৃষ্টিশক্তি বাড়ায় রক্তে কোলেস্টেরলের মাত্রা নিয়ন্ত্রণে রাখে- ""মধু মিশ্রিত ড্রাই ফ্রুটস",0,0,0,,0
অগ্রিম ১ টাকা পেমেন্ট ছাড়াই অর্ডার করতে ও বিস্তারিত জানতে নিচের লিংকে ক্লিক করুন,0,0,0,,0
আগামী শনিবার আবার অপারেশন এর ডেট দিয়েছে,0,0,0,,0
একজন অসহায় মহিলার স্বামীর হার্টের বাইপাস সার্জারী রক্তের অভাবে গত সপ্তাহে করা সম্ভব হয়নি। তাই সে এই লিফলেট টা নিয়ে এশিয়া প্যাসিফিক বিশ্ববিদ্যালয় এর সামনে দাঁড়িয়ে রক্তের জন্য সবার কাছে বলতেছেন।,0,0,0,,0
"সারা বাংলাদেশে ডেলিভারি চার্জ ৮০ টাকা। তাই দেরি না করে এখনই অর্ডার করুন, ইনশাআল্লাহ ভালো রেজাল্ট পাবেন",0,0,0,,0
"ক্যাশঅন ডেলিভারি। প্রোডাক্ট আপনার হাতে পেয়ে দেখে,চেক করে, প্রয়োজনে ডেলিভারি ম্যান থাকা অবস্থায় ১-২ চামচ খেয়ে তারপর পেমেন্ট করবেন। ভালো না লাগলে সাথে সাথে রিটার্ন।",0,0,0,,0
শুধুমাত্র আজকের জন্য প্রিমিয়াম মধুময় বাদাম ৩৩ আইটেমের ১ কেজি মাত্র ৭০০ টাকা,0,0,0,,0
আমার ল্যাপটপ হঠাৎ নষ্ট হয়ে যাওয়াতে সব ডকুমেন্টস হারিয়ে গেছে বিশেষ করে আমার এমএস আন্ড বিএস থিসিস এর সফট কপি।আমি হার্ড কপিও রাখি নাই। এখন আমি আমেরিকাতে এমএস বা পিএইচডি র জন্য আবেদন করব। কিন্তু অনেক জায়গায় দেখছি রাইটিং স্যাম্পল চাচ্ছে।এক্ষেত্রে আমি কি করতে পারি? আপনাদের মূল্যবান পরামর্শ আশা করছি।,0,0,0,,0
"আপনার সুন্দর লাইফ, সুন্দর ক্যারিয়ার আপনি নিজের হাতে নষ্ট করেছেন।",0,0,0,,0
আপনার উচিত ছিলো শাকিব ম্যারেড জানার পরেই তাকে প্রত্যাখান করা।,0,0,0,,0
"দুই দিন পর পর আপনাদের এত কারেন্ট কোত্থেকে আসে, আপনাদের ঝগড়াগুলো প্রাইভেট ভাবে করলেই পারেন, এভাবে আমাদের সাথে ভাগাভাগি করার কি দরকার ছিল?",0,0,0,,0
"বুবলির আইডি হবে ছবি লোড করে, সাথে সাথে কালেকশন করে আপলোড দিয়ে দিছ না?",0,0,0,,0
"ক্যাপশন লেখার ভাষা খুঁজে পেলাম না।
",0,0,0,,0
"আমি পপুলার মেডিকেল কলেজ হাসপাতাল ধানমন্ডি তে জব করি, আপনি কি আসবেন সেদিন?",0,0,0,,0
সিরিয়াস মোমেন্ট চলে গেলে সেটা নিয়ে ট্রল করতেও ছাড়ে না বাঙালি,0,0,0,,0
যারা ভোটার হয়েছেন/NID (ভোটার আইডি কার্ড) এর জন্য ছবি তুলোছেন ও স্বাক্ষর করেছেন কিন্তু এখনও আইডি কার্ড পাননি আইডি কার্ড লাগলে inbox করতে পারে,0,0,0,,0
বাংলাদেশে ভালো হোক খারাপ হোক ট্রল করতেই হবে,0,0,0,,0
আপনাদের নামটা আসলেই ইউনিক,0,0,0,,0
এলিয়েন হয়েও শান্তি নাই ,0,0,0,,0
"এর মাঝে সেদিন ওকে নিয়ে সুইমিং এ গেছি।
পুলের রিসেপশনের সামনে অনেকগুলা সুইমিং গগলস আর টুপি রাখা।",0,0,0,,0
"উচিৎ অজস্রবার সেখানে আমরা এভাবেই ব্যঙ্গ করে পোস্ট করছি।সেটায় আবার একদল ""হাহা"" রিয়েক্ট দিচ্ছি সাথে বিকৃত মস্তিষকের পরিচয় দিচ্ছি আমরা",0,0,0,,0
"এটা জোকস করার বিষয় নাহ,,, আল্লাহ চাইলে এতক্ষণে এই পোস্ট করার ক্ষমতা ও আপনার থাকতো নাহ ",0,0,0,,0
"প্রেসক্রিপশান হাতে নিয়ে পথে বের হই, ডাক্তার আমার কথা রাখেননি",0,0,0,,0
মাথায় ডলে ডলে শ্যাম্পু লাগিয়ে দেয়।,0,0,0,,0
আমার ক্লান্তিতে মাইদুল সিরিয়াস হয়ে ওঠে ,0,0,0,,0
বড় একটা হাইরাইজড বিল্ডিং দেখে ঢুকে পড়ি ঠাণ্ডা বাতাস সারি সারি পুতুল।বড় বড় থাই গ্লাসে নিজের প্রতিবিম্ব দেখি জন্তু সাদৃশ,0,0,0,,0
আমি এবার কার্পেটের নকশা ছেড়ে ডক্টরের মুখের দিকে তাকাই করুণ চোখ আমার ডক্টরের মুখ পাথর।রাগে কাঁপছেন তিনি।আমি এবার কার্পেটের নকশা ছেড়ে ডক্টরের মুখের দিকে তাকাই করুণ চোখ আমার ডক্টরের মুখ পাথর।রাগে কাঁপছেন তিনি।,0,0,0,,0
পাত্রী দেখতে এসে পাত্রীর ডিভোর্সি বড়বোনকেই পছন্দ হয়ে গেল।,0,0,0,,0
গত বছর ইন্টার্নি শেষ করতে না করতেই মাত্র এক বছরের মধ্যেই প্রফেশনাল ডাক্তার তকমা পেয়ে গেছে। বিয়ের পাত্রী রিতুও মেডিকেল স্টুডেন্ট।,0,0,0,,0
আমার মেয়ে কিন্তু মেডিকেল কলেজে ওর ব্যাচের মধ্যে সেকেন্ড। ফার্স্ট পজিশনে আছে একটি ছেলে। ,0,0,0,,0
"মেয়েটা ফ্যালফ্যাল করে চেয়ে ঘরভর্তি মানুষগুলোর যুক্তিতর্ক শুনছে, যেন এখানে কোনো সার্কাসের আয়োজন হয়েছে আজ। ",0,0,0,,0
"গতকাল চেম্বারে বসে রোগীর সিরিয়াল জানার জন্য কম্পাউন্ডারকে  কল দিতে সে মোবাইল ফোন বের করে দেখে, নয়টা মিসড কল। অপরিচিত নাম্বার।",0,0,0,,0
"জরুরি ভেবে সে কলব্যাক করে। ওপাশ থেকে একটা মিষ্টি নারীকন্ঠ বলে ওঠে,এই মুহুর্তে আপনার চেম্বারের বাইরে দাঁড়িয়ে আছি। একটু জরুরি কথা ছিল। বাইরে আসবেন প্লিজ?",0,0,0,,0
"রিতু! কিন্তু আমি তো একটু পরেই পেশেন্ট দেখবো। এই অবস্থায়… আচ্ছা, একটা কাজ করো। তুমি আমার চেম্বার রুমে চলে আসো।",0,0,0,,0
বিয়ে ক্যান্সেল করে দেবো?,0,0,0,,0
"আমার কাজিনরা একটু পরে আসে, এসে আমাকে নিয়ে যায়",0,0,0,,0
রুয়েটের যে ছেলেটা সুইসাইড করেছে তাকে(তার লেখাকে) আমি চিনি বেশিদিন হয়না,0,0,0,,0
"ট্রান্সলেশন মানে শুধু ভাষান্তর করাই না। সাথে অরিজিনাল টেক্সটের যে ট্রেডিশন সেইটাও বয়ে নিয়ে যাওয়া। আরেকটা সময় বা জাতি বা সভ্যতাকে বোঝার সুযোগ করে দেয়া। যেটা হয়নাই মাওলানার ক্ষেত্রে, কেবল কলোনিয়াল আর সুপ্রিমেসিস্ট আইডেন্টিটি পলিটিক্সের খাসলতের কারণে।",0,0,0,,0
"ফেসবুক কোম্পানির কাছে আবেদন!😜
কমেন্ট বক্সে ভয়েস সিস্টেম চালু করা হোক,
লিখে মনের ভাব আর প্রকাশ করতে পারছিনা",0,0,0,,0
সুইসাইডের পিছনের অন্যতম কারন আল্ট্রা ফিলোসফিক্যাল মুড। আমি এক সময় সারাক্ষণ সুইসাইড নিয়ে ভাবতাম।,0,0,0,,0
খুব বেশি বই পড়া আর মুভি দেখা তরুন দের মাঝে একটা সমস্যা দেখা যায়। একটা সময়ের পর ওরা নিজেদের কে অন্য রকম ভাবে আবিষ্কার করা শুরু করে। আশেপাশের সবার থেকে নিজেকে অন্যরকম লাগে। একটা খুব সহজ বিষয় কেও গভীর ফিলোসফি দিয়ে দেখা শুরু করে,0,0,0,,0
" এই আল্ট্রা ফিলোসফিক্যাল পয়েন্ট অফ ভিউ থেকে জীবন দেখা শুরু করলে তার কাছে মনে হয় যে সে জীবন কে অনেক বিশাল ভিউ তে দেখছে, আদতে সে জীবন দেখার দৃষ্টিভঙ্গি কে অনেক ন্যারো করে ফেলে। ",0,0,0,,0
এদিক টায় অনেক লেখক দের রাইটিং ইথিক্স এও প্রবলেম আছে। ,0,0,0,,0
"বাট আমি যদি একটা প্রশ্ন তুলি যে, ১৯৯০ তে হিমু সিরিজের প্রথম বই, ময়ূরাক্ষী,  আর ২০১১ তে হিমু ও হার্ভার্ড পিএইচডি বল্টু ভাই,  এই সুদীর্ঘ ২১ বছরেও উনি কেন হিমুর বয়স বাড়ান নাই?  হিমুকে সেই তরুণ এজ ই দেখা যায় সব বই এ, কিন্তু যদি উনি ইথিক্যাল দিক দেখতে হিমুর ৪০/৫০ বছর বয়সের কাহিনী লিখতেন, তাহলে অই বই বাজারে চলত না",0,0,0,,0
আমরা ২৫ বছরের হিমু কে নিয়ে তার ফিলোসফি নিয়ে রোমান্টিসিজম এ ভুগি কিন্তু তার পরিনতি টা হিসাব করি না।,0,0,0,,0
অনেক ইমোশনাল পয়েন্ট তুলে ধরছি লাইফ এর।,0,0,0,,0
বেশ অনেকবার সাইকিয়াট্রিস্ট দেখানো লাগছে। ডাক্তার অনেক ভাবে আমার জীবন দেখার ফিলোসফি তে যে প্লটহোল আছে সেগুলা বুঝিয়েছে।,0,0,0,,0
"আমাদের একটা প্রবলেম হলো কোনো জিনিসে প্রতি খুব বেশি ফেসিনেটেড হলে আমরা সব কিছুর মধ্যেই ঐটারে খোজার ট্রাই করি, রিলেট করার চেষ্টা করি। ভাবি হয়তো সব এমন এ বা এমনটা হতে হবেই। এই ভ্রান্ত ধারণাটা থেকে বের হওয়াটা মাঝে মাঝে খুব টাফ হয়ে যায়।",0,0,0,,0
"হ্যাঁ, একটু ধৈর্য্য ধরলে সময়ে অনেক কিছু বদলে যায়, টিন এজ এ আমাদের যে দুঃখ গুলো ছিল এখন সেগুলা নাই। ইভেন অনেক সময় লেম মনে হয়। বাট সুইসাইড ইজ নেভার এ সল্যুশন",0,0,0,,0
"Shaikh Nahian দেখলাম। ছেলেটার প্রোফাইল দেখে যা বুঝলাম, তার ফিলোসফিক্যাল থটগুলা কিন্তু আর পাচজন সাধারন ছাত্রের মত না। একাডেমিক প্রেসার, লগের প্যারা এইসব জিনিস অনেকের ই থাকে। তবে তার ফিলোসফিক্যাল থট তার হতাশা কে সুইসাইডের দিকে প্রভোক করে থাকতে পারে। মানে আমি আসলে এখানে নিজের লাইফের কেস স্টাডি টাই বলার ট্রাই করছি।",0,0,0,,0
লগ/একাডেমিক চাপ এগুলা নিয়ে ডিরেক্ট পোস্ট প্রোফাইলে ম্যাক্সিমাম মানুষজনই দেয় না আসলে। মানুষের ফেসবুকের পোস্ট দিয়ে তার ফিলোসোফি জাজ করাও মনে হয়না কোনো কনক্লুশনে যাওয়ার জন্য এনাফ।,0,0,0,,0
"কনক্রিট ফ্যাক্ট এখানে দুইটা জিনিস আছে- তার ৪টা লগের রেজাল্ট পাওয়া, আর সুপারভাইজারের কাছ থেকে ডিমোটিভেটিং কথা শুনা। এগুলারে পুরোপুরি ডিসকার্ড করে তার ফিলোসোফিক্যাল মুডে ফোকাস করাটা খুবই উদ্ভট লাগলো। শুধু তো বলিস নাই এটাও একটা কারণ হইতে পারে, তুই তো একাডেমিক ব্যাপারটা বাতিলই করে দিসস পোস্টে।",0,0,0,,0
 ট্রিগার হিসাবে তার ফিলোসোফিক্যাল মুডের চাইতে রেজাল্ট আর সুপারভাইজারের বাজে ব্যবহার আরো বেশি প্লজিবল।,0,0,0,,0
"ইঞ্জিনিয়ারিংরে ধুয়ে দেয়ার কম কারণ দেখি না- যেসব সিস্টেম এসব ভার্সিটিগুলা চলে এগুলা মানুষের জন্য উপযুক্ত না- রোবটের জন্য উপযুক্ত।
একাডেমিকালি যেহেতু পোলাটার অবস্থার ধারেকাছেও নাই তোর অভিজ্ঞতা- এরকম এজাম্পশনে যাওয়াটা যাওয়াটা মনে হয়না ঠিক",0,0,0,,0
"একটা মানুষের অনেক রকম প্রবলেম হইতে পারে। যেহেতু ব্যাক্তিগত ভাবে ওকে আমি চিনিনা। বা অই এনভায়রনমেন্ট এর ব্যাপারেও আইডিয়া কম, আমি আসলে ওর টাইমলাইন ঘুরে যা মনে হইছে তার ব্যাসিস এ বলছি। আসলে যদি ডিপলি চিন্তা করি, একাডেমিক প্রেসার এ ওর মত অনেকেই আছে। বাট ভিতরকার ফিলোসফি টা অই প্যারা টা কে আরও অনেক গুন এ বাড়িয়ে তোলে। হতে পারে আমার কথা গুলো ওর ক্ষেত্রে না হোক, জাবি র ঘটনার সাথে বেশি মিলত। বাট আমি যে ম্যাসেজ টা দিতে চাইছি সেটা আশা করি ক্লিয়ার। সুইসাইড ইজ নট এ সল্যুশন।",0,0,0,,0
বুঝছি বিষয়টা ভাই।তবে ইমরান এখানে নিজের পার্সপেক্টিভ থেকে একটা সিচুয়েশনের ব্যাখ্যা দিছে,0,0,0,,0
"আমাদের একটা ছোট ভাই মরে গেছে, সুইসাইড করেছে। আমাদের ভার্সিটিতে এমন ঘটনা আগে ঘটেনি, মেকানিকাল ১৮ ব্যাচের ছোট ভাই। ",0,0,0,,0
ছেলেটা মরে গেছে স্রেফ একাডেমিক ফ্রাস্টেশনে।  অনেক গুলা লগ ছিল। ক্যাম্পাস নিয়া ডিপ্রেসড ছিল। জানতে পারি আজকে তার এক সেমিস্টারের রেজাল্ট দিয়েছে। ৪ টা থিওরি কোর্সে লগ। ,0,0,0,,0
"একজন লগ খেলে তারে ভাবা হয় সে লাইন থেকে বিচ্যুত। তাকে আরো ডুবিয়ে দেয়ার জন্য যত রকম ব্যবস্থা, সব সচল আছে আমাদের ক্যাম্পাসে। ",1,0,0,,0
" নিজেরেও অপরাধী লাগে। হয়ত আরো বেশি ওর সাথে কথা বললে ওকে মোটিভেট করতে পারতাম। 
এই যে একাডেমিক ফ্রাস্টেশনের জন্য আত্মহত্যা, এইটাকে এক ধরনের খুন বলা যায়। কিন্তু মজার ব্যাপার হল এই খুনের কোন বিচার হবে না 🙂",0,0,0,,0
"সাব্বির ভাই বিশ্বাস করেন, এইবারের সেমিস্টারে রেজাল্ট ভালো করার জন্য ও জান ছেড়ে লেখাপড়া করেছে। ওর বন্ধুরা তো জানেই, কিন্তু আমাকে রেগুলার জানাইতো। রেগুলার কথা হইতো।",0,0,0,,0
শ্রদ্ধেয় একজন মরহুম শিক্ষক বলেছিলেন ৬০-৭০ জন ফেল না করলে কি কোশ্চেন করলাম?,0,0,0,,0
 আমাদের ক্যাম্পাসের স্যারগুলোর আগে মোটিভেশান দরকার। লেকচারার হওয়ার আগে 2 বছর প্রাইভেট চাকরি করে কিভাবে পড়াতে হয় সেই শিক্ষা নিতে হবে।,0,0,0,,0
"নিউট্রিশন এন্ড রোহিঙ্গা ইমার্জেন্সি নিয়ে বাংলাদেশ সরকারের আমন্ত্রনে একটা ট্রেইনিং নিতে গিয়েছিলাম সৈয়দপুরে। সেদিন ওখানে শফিক ভাইও গেছিলেন, কিন্তু শিডিউল না মেলায় দেখা হয় নাই।",0,0,0,,0
"এয়ারপোর্টে ফুয়াদের কাছে আমি কিছু টাকা দিতে বলসিলাম, কারন আমি মানিব্যাগ রেখে আসছিলাম গেস্ট হাউজের রুমে।",0,0,0,,0
"২০১৬ সালে মনে পড়ে, আমার তিন সাবজেক্টে ফেল ছিল। আমি তখন থার্ড ইয়ারে, একটা প্র‍্যাকটিক্যাল আর দুটো থিওরিতে আটকে থাকি। একটা কোর্সে বলে দেয়া হল, আমি যত ভালো এক্সামই দেই, আমি আর পাস করবো না। আমি সেই কোর্সে আর কোনদিন পাস করতে পারি নি যতদিন না কোর্স ইনচার্জ চেঞ্জ হয়েছে। এই এক্সামটা আমি ১.৫, ২.৫ এই মার্জিনে ফেল করেছিলাম।",0,0,0,,0
"সর্বশেষ ২০১৭ সালে চতুর্থ আরেকটা কোর্সে আমি ফেল করি, ব্যাচের মেজরিটির সাথে। সেবার ১ জন বাদে ব্যাচের কোন ছেলেই ঐ কোর্সটায় পাস করে নি, ফাইনাল ইয়ারের কোর্স ছিল।",0,0,0,,0
"ওর একটা স্বপ্ন ছিল, আমার সাথে শেয়ার করসিলো।
ও একটা বুক ক্যাফে দেবে সৈয়দপুরে। বড় একটা সমৃদ্ধ লাইব্রেরী, সাথে ক্যাফে। সারাদিন রাত খোলা থাকবে। সব ধরনের মানুষ আসতে পারবে।",0,0,0,,0
ক্যাফেতে একটা টি শার্ট কর্নার থাকবে যেখানে বইয়ের কোন কোটেশান পছন্দ হলে তা দিয়ে টি শার্ট বানায়ে নেয়া যাবে।,0,0,0,,0
পিউরইট এর পানির ফিল্টার বিক্রি করবেন কেউ আছেন? ব্যবহার করা হয়নি পড়ে আছে। একটু রিজনেবল প্রাইসে দিতে পারবেন এমন। ধন্যবাদ ,0,0,0,,0
মাস্টার শেফ রেস্টুরেন্ট এর  এই কম্বো টির আকর্ষণীয় অফার দেখে গেছিলাম।  ওনাদের অফার পোস্ট দেখেই গেছিলাম। আজকেই শেষ দিন ছিল অফারের। ছবিতে  কোয়ান্টিটি বেশি দেখা গেলেও বাস্তবে এত বেশি না। খুবই কম,0,0,0,,0
ভাইয়াদের বিহেভিয়ার খুব ভালো ছিল। তারা নিজেরাও বলেছে তাদের ডিশ গুলো আরও বেশি কোয়ালিটিফুল করার ট্রায় করছে তারা। এটা শুনে ভালো লেগেছে।,0,0,0,,0
ইম্রুল ব্রোর টা দেখেন। দামী নামি অনেক টি ২০ ব্যাটসম্যানের এভারেজ দেখেন,0,0,0,,0
ভাই তুমি যে পার্ক এ গেলে ওটা আমার বাড়ির খুব কাছে... ,0,0,0,,0
না দেখে লাইক দিলাম পরে এসে দেখবো✌🏻✌🏻✌🏻 ,0,0,0,,0
যখন তুমরা চলতে পারতানা তখনও তোমাদের পাশে ছিলাম। যখন হারতে তখনও তোমাদের পাশে ছিলাম আজ তুমরা সাকসেসফুল আজও আছি ছায়া হয়ে ভাল থেক। বাংলা মায়ের দামালরা ভাল বাসি তোমাদের ,0,0,0,,0
